customer_id,business_name,phone_number,national_id,county,business_type,signup_date,months_active,avg_monthly_orders,avg_order_value_kes,support_tickets_6m,late_deliveries_6m,pct_credit_orders,churned
DL-13720,Wafula Supplies,0721343310,33284746,Kisumu,,2025-07-05,12,6.1,6180.0,3,9,0.15,1
DL-11122,Mwangi Mini Mart,0794705675,20527884,Mombasa,General shop,2024-06-10,25,0.4,3270.0,2,1,0.4,0
DL-14863,Njeri Shop,0781568195,37754977,Meru,General shop,2024-11-07,20,0.3,2690.0,1,1,0.25,0
DL-14049,Achieng Mini Mart,0793600343,24403618,Kiambu,Pharmacy,2024-05-11,26,2.3,2590.0,5,3,0.14,0
DL-11804,Chebet Stores,0733844935,25155221,Nairobi,Hardware,2025-04-06,15,0.8,6480.0,0,0,0.5,0
DL-11040,Njeri Supplies,0777336041,22184481,Machakos,Mini mart,2024-01-12,30,2.3,3000.0,2,4,0.21,0
DL-10011,Achieng Duka,0765131103,28280509,Nairobi,Mini mart,2025-07-05,12,5.6,8890.0,0,5,0.52,0
DL-14072,Kamau Traders,0741669299,26429075,Uasin Gishu,Pharmacy,2024-11-07,20,3.2,2440.0,2,6,0.08,1
DL-13767,Wafula Enterprises,0718754984,32372928,Nairobi,General shop,2025-06-05,13,1.8,4390.0,4,2,0.71,0
DL-13724,Mutua Mini Mart,0716108267,14826717,Nairobi,Pharmacy,2023-06-16,37,1.4,4900.0,1,0,0.06,0
DL-14741,Nyambura Duka,0765799207,33079929,Nairobi,General shop,2026-01-31,5,0.4,20520.0,1,1,0.5,1
DL-12280,Achieng Shop,0770318336,36100343,Nairobi,Pharmacy,2025-06-05,13,2.1,5750.0,0,1,0.56,0
DL-12728,Wanjiku Mart,0714120539,22970857,Kiambu,Pharmacy,2025-06-05,13,0.7,3260.0,3,2,0.75,1
DL-10567,Mutua Enterprises,0739136959,20592754,Kiambu,Mini mart,2023-03-18,40,1.5,7270.0,2,3,0.06,0
DL-10145,Nyambura Mini Mart,0750932952,28517910,Kiambu,Mini mart,2024-11-07,20,1.1,5720.0,0,1,0.08,0
DL-10311,Otieno Traders,0750570069,39669928,Nairobi,General shop,2024-04-11,27,0.2,9990.0,0,1,0.0,0
DL-11043,Kiprop Stores,0787266820,34506934,Uasin Gishu,Mini mart,2025-05-06,14,1.3,7520.0,0,0,0.31,0
DL-11450,Otieno Traders,0726724222,11255502,Kiambu,Pharmacy,2024-01-12,30,1.1,,0,3,0.38,0
DL-10487,Omondi Shop,0757739118,37575534,Nairobi,Mini mart,2025-05-06,14,1.5,8760.0,0,3,0.28,0
DL-11535,Achieng Mini Mart,0780917539,27786197,Kiambu,Pharmacy,2025-09-03,10,0.9,9390.0,0,1,0.22,1
DL-12411,Barasa Enterprises,0787467359,11283449,Machakos,Pharmacy,2023-07-16,36,1.0,3600.0,1,0,0.42,0
DL-12427,Kamau Shop,0781804240,29909803,Mombasa,Mini mart,2026-01-01,6,2.3,3820.0,0,1,0.43,0
DL-12737,Auma Shop,0734181382,35465915,Kisumu,General shop,2025-12-02,7,2.1,4990.0,5,6,0.2,0
DL-11221,Mutua Duka,0791983199,17632430,Nairobi,Mini mart,2025-07-05,12,1.7,6450.0,2,2,0.55,1
DL-10773,Wafula Stores,0771421378,16128371,Nairobi,Electronics,2024-03-12,28,1.8,9800.0,0,1,0.24,0
DL-11237,Omondi Shop,0735813710,38541984,Nakuru,Mini mart,2024-06-10,25,0.9,12190.0,1,1,0.27,1
DL-11911,Mwangi Mart,0737609637,16152203,Nairobi,Electronics,2024-01-12,30,1.1,5390.0,2,0,0.23,0
DL-13369,Barasa Traders,0743715989,36659953,Kiambu,Electronics,2025-06-05,13,0.6,,1,0,0.14,0
DL-11287,Auma Stores,0714135619,23699457,Nairobi,General shop,2023-10-14,33,0.6,,1,2,0.29,0
DL-14545,Kamau Traders,0766314705,34953011,Kiambu,,2025-03-07,16,1.6,7570.0,1,0,0.16,0
DL-14501,Nyambura Stores,0751260729,24311416,Uasin Gishu,General shop,2024-06-10,25,1.2,2570.0,0,4,0.2,0
DL-10949,Achieng Shop,0722064505,35243207,Uasin Gishu,General shop,2024-07-10,24,3.2,7850.0,8,7,0.44,0
DL-12997,Njeri Mini Mart,0757091991,15680992,Mombasa,General shop,2025-11-02,8,0.1,9340.0,0,0,0.0,0
DL-13518,Nyambura Duka,0767888087,22488959,Meru,Pharmacy,2025-02-05,17,2.7,3650.0,0,1,0.19,0
DL-10513,Mwangi Duka,0788214676,30376506,Kiambu,,2024-09-08,22,3.3,5590.0,6,9,0.28,1
DL-10633,Nyambura Traders,0790182158,11705979,Nakuru,Mini mart,2025-04-06,15,2.1,1960.0,1,1,0.0,0
DL-12220,Wanjiku Mart,0761974199,28333661,Nairobi,Agrovet,2024-07-10,24,2.3,,0,4,0.07,0
DL-13088,Mwangi Duka,0723208343,13607327,Kiambu,Mini mart,2025-07-05,12,0.8,8200.0,3,2,0.22,1
DL-13292,Otieno Duka,0794687781,16743708,Kisumu,Pharmacy,2025-04-06,15,1.3,2260.0,1,1,0.12,1
DL-14193,Wairimu Stores,0777284624,11921376,Nairobi,General shop,2024-10-08,21,3.2,6210.0,3,4,0.28,0
DL-10917,Atieno Traders,0710381233,34383437,Meru,Hardware,2026-01-01,6,1.7,3020.0,2,1,0.6,1
DL-10640,Wanjiku Mart,0716669816,12536309,Kiambu,Electronics,2025-05-06,14,4.1,4590.0,11,16,0.12,1
DL-10713,Wanjiku Supplies,0742126976,19150587,Machakos,General shop,2023-12-13,31,0.8,4070.0,4,3,0.44,0
DL-13197,Achieng Supplies,0744091499,23616677,Nairobi,Hardware,2026-03-02,4,1.0,18760.0,0,0,0.25,0
DL-13888,Chebet Traders,0723950241,34098587,Nairobi,Pharmacy,2024-09-08,22,0.8,6930.0,1,1,0.67,0
DL-11589,Nyambura Traders,0711596150,32552394,Nairobi,,2025-06-05,13,1.3,2250.0,0,0,0.06,0
DL-13770,Wafula Shop,0779209518,22189663,Nairobi,Agrovet,2024-06-10,25,1.2,5790.0,2,3,0.53,0
DL-13086,Otieno Supplies,0762883204,34286282,Nakuru,Agrovet,2026-01-31,5,5.4,5580.0,1,8,0.3,1
DL-12339,Njeri Supplies,0745076572,37444705,Kiambu,Mini mart,2025-04-06,15,2.8,12430.0,0,0,0.35,0
DL-10907,Chebet Supplies,0760822364,29799972,Kiambu,Pharmacy,2024-04-11,27,0.8,7820.0,1,0,0.11,0
DL-14949,Wanjiku Supplies,0711681934,21798851,Kiambu,General shop,2023-07-16,36,0.8,8080.0,1,0,0.22,0
DL-10571,Auma Mini Mart,0769373123,25030836,Nakuru,Agrovet,2026-05-31,1,1.0,2890.0,0,0,0.0,0
DL-12362,Atieno Stores,0784162246,26827107,Uasin Gishu,General shop,2025-05-06,14,0.3,6690.0,1,1,0.5,0
DL-14536,Auma Traders,0715237249,14008158,Nairobi,General shop,2024-07-10,24,2.7,7550.0,2,2,0.12,0
DL-11194,Atieno Enterprises,0739468578,20598895,Nairobi,Mini mart,2023-09-14,34,0.8,2830.0,0,1,0.3,0
DL-14277,Njeri Shop,0768621352,14151026,Machakos,Electronics,2024-04-11,27,1.1,7500.0,0,0,0.23,0
DL-11833,Kiprop Enterprises,0792986610,37953803,Nairobi,Mini mart,2025-03-07,16,0.6,7400.0,0,0,0.57,0
DL-11797,Njeri Stores,0731720580,22783413,Meru,Electronics,2025-05-06,14,1.1,,1,0,0.15,0
DL-12587,Njeri Stores,0760449502,20885384,Nairobi,Agrovet,2024-07-10,24,0.7,2800.0,0,0,0.5,1
DL-13503,Achieng Mart,0741249965,35285050,Nakuru,General shop,2024-07-10,24,1.2,4670.0,3,1,0.67,0
DL-13914,Atieno Duka,0786344806,20085561,Mombasa,Mini mart,2025-06-05,13,2.3,7450.0,1,0,0.18,0
DL-14532,Kamau Shop,0745742237,21031689,Mombasa,Hardware,2025-10-03,9,2.6,7320.0,2,2,0.65,0
DL-13490,Barasa Enterprises,0743424491,27616590,Nairobi,General shop,2025-10-03,9,1.1,4000.0,6,5,0.5,1
DL-14112,Kamau Supplies,0776674950,27901140,Nairobi,General shop,2024-12-07,19,0.4,7110.0,2,1,0.0,0
DL-14375,Chebet Mart,0786211695,22576692,Nakuru,General shop,2026-05-31,1,5.0,5030.0,0,1,0.0,1
DL-14978,Barasa Mini Mart,0737369455,34942637,Machakos,General shop,2024-02-11,29,0.6,3670.0,0,0,0.57,0
DL-14523,Nyambura Traders,0720818104,27174045,Nakuru,Mini mart,2025-07-05,12,1.8,2110.0,1,1,0.23,0
DL-14816,Wafula Stores,0716930723,30763624,Meru,Hardware,2024-04-11,27,1.0,4760.0,0,0,0.25,1
DL-11840,Mwangi Shop,0795376636,31510027,Machakos,Pharmacy,2025-05-06,14,2.2,4340.0,2,0,0.22,0
DL-10162,Atieno Duka,0780855439,29116920,Kiambu,General shop,2024-03-12,28,3.9,,7,19,0.17,1
DL-11750,Otieno Traders,0744255289,28053290,Machakos,General shop,2025-11-02,8,1.2,4620.0,0,2,0.1,0
DL-11643,Wafula Shop,0770913560,16301237,Nakuru,Mini mart,2024-12-07,19,2.1,5530.0,4,8,0.32,1
DL-13931,Wairimu Supplies,0788108689,19378138,Nairobi,Mini mart,2024-02-11,29,2.9,6020.0,3,6,0.4,0
DL-10100,Njeri Shop,0715829681,36236210,Mombasa,General shop,2025-01-06,18,2.3,7000.0,6,7,0.32,1
DL-13905,Chebet Stores,0787723733,10201283,Nairobi,,2023-11-13,32,0.4,8620.0,0,0,0.2,0
DL-12456,Mwangi Mart,0742106030,18205553,Kiambu,Electronics,2024-04-11,27,1.2,,3,2,0.13,0
DL-13924,Kamau Mart,0763831405,29675416,Nairobi,Agrovet,2022-12-18,43,1.3,2510.0,1,4,0.12,0
DL-12482,Atieno Mart,0756707107,29195495,Nairobi,Pharmacy,2026-04-01,3,4.3,3120.0,0,1,0.31,1
DL-10408,Wafula Duka,0752112036,18642701,Kiambu,Mini mart,2025-06-05,13,2.3,5220.0,4,6,0.39,1
DL-11382,Kamau Mart,0726686205,22133009,Kisumu,Agrovet,2025-07-05,12,0.4,2870.0,0,1,0.6,0
DL-11346,Wairimu Supplies,0713422575,27019423,Meru,Hardware,2024-12-07,19,1.5,6180.0,0,0,0.44,0
DL-13302,Kamau Mini Mart,0735707109,33967999,Kisumu,Electronics,2025-08-04,11,0.4,1710.0,0,0,0.25,0
DL-12450,Wafula Stores,0717309401,31225065,Nakuru,General shop,2024-10-08,21,0.7,4860.0,1,2,0.12,0
DL-10993,Nyambura Duka,0744414491,28294088,Nairobi,Agrovet,2024-11-07,20,0.8,2890.0,2,1,0.3,0
DL-11551,Kiprop Enterprises,0729722120,25858279,Mombasa,General shop,2024-09-08,22,2.9,3470.0,4,6,0.26,0
DL-12401,Achieng Traders,0767307831,34937973,Kiambu,General shop,2024-06-10,25,1.3,12250.0,2,2,0.0,0
DL-10043,Chebet Mart,0787834479,39283981,Nairobi,General shop,2024-08-09,23,1.6,8910.0,3,1,0.37,0
DL-11737,Kamau Shop,0733832270,26299079,Kisumu,Electronics,2025-05-06,14,0.7,2410.0,1,1,0.0,0
DL-13874,Barasa Stores,0712803972,23947183,Uasin Gishu,Mini mart,2025-04-06,15,0.7,5830.0,0,0,0.25,0
DL-11451,Wafula Mart,0767360155,32546149,Kiambu,Electronics,2024-11-07,20,0.6,5410.0,1,0,0.43,0
DL-10139,Wafula Stores,0744616481,16220118,Uasin Gishu,Mini mart,2025-10-03,9,3.3,3850.0,0,4,0.17,1
DL-12043,Barasa Mini Mart,0749785310,39480672,Mombasa,General shop,2023-08-15,35,1.0,3900.0,2,1,0.33,0
DL-13585,Barasa Mini Mart,0737972689,24245861,Kiambu,Pharmacy,2023-06-16,37,1.8,4400.0,1,2,0.14,0
DL-13978,Atieno Enterprises,0712074206,31287399,Nairobi,General shop,2024-10-08,21,3.1,11020.0,4,2,0.19,0
DL-13301,Atieno Enterprises,0746831677,14373517,Nairobi,General shop,2024-07-10,24,3.2,,2,5,0.5,1
DL-10248,Auma Stores,0769440976,39411112,Nairobi,General shop,2023-09-14,34,0.3,4920.0,0,0,0.25,0
DL-11347,Mutua Mini Mart,0723558436,13262923,Kiambu,Hardware,2025-12-02,7,3.1,,2,4,0.36,0
DL-11849,Mutua Mini Mart,0748084445,37809113,Kisumu,Mini mart,2023-12-13,31,0.7,12450.0,1,3,0.62,0
DL-14687,Kiprop Traders,0758811530,36116845,Mombasa,Hardware,2023-09-14,34,4.3,5370.0,2,7,0.33,0
DL-14607,Njeri Traders,0737705601,12154655,Kiambu,General shop,2026-01-01,6,1.3,5890.0,1,3,0.12,1
DL-14398,Omondi Duka,0772892854,17093279,Nakuru,,2025-04-06,15,0.6,6000.0,0,0,0.14,0
DL-12603,Chebet Shop,0735828892,11078725,Kiambu,Electronics,2024-09-08,22,0.9,2770.0,0,0,0.09,0
DL-11649,Njeri Shop,0777382687,39835913,Nairobi,Pharmacy,2024-10-08,21,1.7,4970.0,0,0,0.1,0
DL-14162,Njeri Mini Mart,0719324562,20597245,Nairobi,Hardware,2025-01-06,18,0.7,6490.0,1,1,0.12,0
DL-14882,Nyambura Duka,0786039808,14376679,Mombasa,Agrovet,2025-01-06,18,3.7,3020.0,2,6,0.34,1
DL-12423,Njeri Shop,0769786656,23367588,Kisumu,Electronics,2024-05-11,26,0.8,5570.0,3,4,0.2,0
DL-11078,Mwangi Traders,0784730432,21375870,Meru,General shop,2024-08-09,23,0.3,5070.0,1,0,0.0,0
DL-14456,Auma Mini Mart,0799800145,12874353,Kiambu,Mini mart,2023-08-15,35,1.0,6140.0,3,0,0.33,0
DL-13222,Otieno Traders,0767103367,23373698,Nairobi,General shop,2025-01-06,18,2.6,5440.0,5,3,0.23,1
DL-10770,Kiprop Duka,0762149415,15330833,Meru,Mini mart,2025-10-03,9,1.2,6610.0,1,2,0.64,0
DL-10561,Wanjiku Mart,0720889875,20080637,Mombasa,Mini mart,2025-02-05,17,1.8,8480.0,1,1,0.24,0
DL-13849,Otieno Stores,0766229897,21831510,Nairobi,General shop,2025-04-06,15,1.5,22140.0,4,3,0.22,0
DL-14544,Chebet Traders,0736277489,14303028,Nakuru,Mini mart,2024-09-08,22,2.2,5190.0,0,0,0.11,0
DL-11505,Chebet Supplies,0773093211,22903830,Nairobi,General shop,2025-03-07,16,0.4,10670.0,0,0,0.0,0
DL-13538,Otieno Mart,0786100191,28652472,Machakos,General shop,2026-01-31,5,1.8,20060.0,4,5,0.44,1
DL-10518,Wairimu Duka,0760894831,10610861,Kisumu,Hardware,2025-08-04,11,2.9,2940.0,3,2,0.38,0
DL-14901,Achieng Mini Mart,0773034402,35867468,Machakos,General shop,2024-06-10,25,0.8,5950.0,6,2,0.2,0
DL-10778,Kamau Traders,0797032384,34828543,Mombasa,Pharmacy,2024-12-07,19,0.5,2280.0,4,2,0.17,1
DL-13105,Omondi Enterprises,0724975392,13924746,Mombasa,Mini mart,2025-09-03,10,4.2,4290.0,1,5,0.29,0
DL-13723,Wairimu Traders,0782784126,20317740,Nairobi,General shop,2025-09-03,10,1.1,5500.0,1,0,0.18,0
DL-11915,Mwangi Mart,0764222426,25057303,Nairobi,Mini mart,2026-01-01,6,1.3,7480.0,0,0,0.62,0
DL-12088,Achieng Mini Mart,0772923565,33243181,Uasin Gishu,General shop,2025-05-06,14,2.0,1630.0,0,1,0.29,0
DL-10283,Wairimu Supplies,0748634563,23158931,Machakos,Electronics,2025-03-07,16,0.6,3550.0,0,0,0.43,0
DL-14225,Omondi Mart,0726202131,29323580,Nairobi,Pharmacy,2025-01-06,18,2.2,6090.0,1,3,0.31,0
DL-12755,Nyambura Mini Mart,0781247005,39161557,Nairobi,General shop,2025-04-06,15,0.2,2690.0,1,0,0.67,0
DL-10708,Atieno Mini Mart,0732621876,34972593,Nakuru,General shop,2023-11-13,32,1.9,2720.0,1,2,0.17,0
DL-11663,Chebet Stores,0777460771,37827206,Kisumu,Hardware,2025-10-03,9,2.0,2440.0,0,4,0.28,0
DL-13692,Kamau Stores,0770771626,36680275,Kisumu,Electronics,2024-11-07,20,1.2,15040.0,0,0,0.21,0
DL-10520,Nyambura Mart,0780861827,12451018,Nairobi,General shop,2024-02-11,29,1.1,9270.0,1,0,0.23,0
DL-11775,Omondi Stores,0771470159,32375521,Mombasa,Electronics,2025-03-07,16,0.8,3740.0,1,0,0.33,0
DL-10759,Omondi Stores,0755830987,39143722,Meru,Pharmacy,2025-04-06,15,0.8,7550.0,1,0,0.7,0
DL-13790,Wanjiku Duka,0752521351,23057754,Nairobi,General shop,2025-02-05,17,1.3,9430.0,1,1,0.12,0
DL-12316,Otieno Traders,0729527598,39166251,Nairobi,General shop,2025-05-06,14,1.8,7790.0,0,0,0.33,0
DL-14947,Mwangi Enterprises,0732956152,16652296,Mombasa,Mini mart,2024-10-08,21,1.3,9740.0,2,0,0.06,0
DL-14265,Otieno Duka,0739749334,19621187,Nakuru,Electronics,2026-01-01,6,1.2,4590.0,3,2,0.29,1
DL-14457,Kamau Enterprises,0732461123,37153937,Kiambu,Electronics,2023-12-13,31,1.1,13660.0,1,0,0.08,0
DL-10036,Barasa Mart,0764371013,19964828,Kiambu,Electronics,2024-12-07,19,0.8,5420.0,3,2,0.0,0
DL-10026,Atieno Shop,0718391789,30123313,Nairobi,Hardware,2025-07-05,12,0.3,4230.0,2,0,0.5,0
DL-10896,Atieno Traders,0794873524,21224087,Kiambu,Agrovet,2025-07-05,12,1.0,5950.0,1,2,0.08,0
DL-12863,Kiprop Stores,0717570575,35853951,Nairobi,Electronics,2024-03-12,28,0.8,16470.0,0,0,0.33,0
DL-10085,Auma Traders,0761273761,25801084,Kisumu,General shop,2025-07-05,12,1.1,3600.0,2,1,0.23,0
DL-14670,Kamau Shop,0780605272,39804210,Meru,Pharmacy,2024-04-11,27,0.5,6370.0,0,0,0.33,1
DL-14244,Wanjiku Supplies,0757366426,11873812,Kiambu,Hardware,2025-02-05,17,0.9,3930.0,2,0,0.45,0
DL-12881,Nyambura Traders,0751193501,10887738,Uasin Gishu,Mini mart,2025-01-06,18,3.3,4310.0,0,6,0.18,0
DL-14102,Mutua Traders,0771072663,36479975,Uasin Gishu,Mini mart,2026-01-01,6,2.5,4800.0,4,2,0.47,1
DL-13875,Auma Stores,0752354187,14270839,Kisumu,Agrovet,2025-05-06,14,0.7,6240.0,1,1,0.0,0
DL-11725,Mutua Duka,0731514414,23330470,Nairobi,General shop,2026-01-31,5,2.4,1430.0,0,1,0.42,0
DL-11738,Njeri Traders,0778139332,30119625,Nairobi,Mini mart,2025-05-06,14,1.3,,0,0,0.19,0
DL-12127,Mwangi Mart,0777648229,15532756,Nairobi,Pharmacy,2023-02-16,41,2.6,2690.0,5,5,0.61,1
DL-10875,Chebet Supplies,0735881281,35191014,Mombasa,Agrovet,2025-01-06,18,0.1,14660.0,0,0,0.0,0
DL-10147,Kamau Duka,0716130672,27608321,Nakuru,Mini mart,2025-05-06,14,2.8,3550.0,3,5,0.38,0
DL-14348,Wafula Mini Mart,0743247776,11583657,Mombasa,Pharmacy,2024-05-11,26,0.2,2500.0,1,0,0.0,0
DL-11700,Njeri Enterprises,0796829472,19503954,Kiambu,General shop,2023-09-14,34,1.8,6220.0,0,0,0.14,0
DL-11093,Njeri Mini Mart,0779294769,26095824,Nairobi,Hardware,2024-06-10,25,0.9,15550.0,0,3,0.09,0
DL-12112,Nyambura Shop,0756611307,11512755,Machakos,Mini mart,2025-05-06,14,1.9,5910.0,0,0,0.22,0
DL-11850,Wafula Mart,0749235204,23263164,Nairobi,General shop,2023-03-18,40,1.2,4870.0,0,1,0.21,0
DL-10927,Wafula Duka,0718578208,14987923,Kiambu,General shop,2024-04-11,27,2.2,3430.0,2,3,0.58,1
DL-10527,Wanjiku Traders,0724086070,15274677,Kiambu,Hardware,2025-01-06,18,1.2,3520.0,0,2,0.36,0
DL-11262,Achieng Stores,0780284243,38478823,Nakuru,Mini mart,2024-07-10,24,0.9,8830.0,2,1,0.36,0
DL-14060,Omondi Mini Mart,0797714005,12707250,Nairobi,Pharmacy,2026-04-01,3,2.0,12510.0,2,1,0.17,1
DL-13826,Kamau Mini Mart,0712292434,15025122,Nairobi,Mini mart,2024-07-10,24,3.5,6890.0,2,3,0.29,1
DL-12948,Mwangi Supplies,0749385383,26224682,Nakuru,Electronics,2022-09-19,46,1.2,4650.0,0,2,0.4,0
DL-10799,Nyambura Shop,0730049398,11203553,Kiambu,General shop,2025-06-05,13,2.6,6780.0,0,3,0.48,0
DL-12613,Mutua Supplies,0728711690,17968008,Kiambu,General shop,2024-02-11,29,1.6,4520.0,2,3,0.32,1
DL-13384,Nyambura Traders,0746290047,31567111,Mombasa,Mini mart,2024-09-08,22,0.4,4200.0,1,0,0.2,0
DL-14447,Achieng Traders,0762382500,27508703,Meru,Pharmacy,2026-01-31,5,1.0,6150.0,0,1,0.6,0
DL-14853,Chebet Traders,0790582794,32461961,Kisumu,Pharmacy,2022-07-21,48,2.2,7830.0,4,5,0.42,0
DL-14032,Wanjiku Mini Mart,0758311172,11098341,Nairobi,Electronics,2025-04-06,15,2.5,3870.0,3,3,0.23,0
DL-10381,Otieno Stores,0730381171,22292315,Machakos,General shop,2022-05-22,50,1.1,5210.0,0,0,0.08,0
DL-10485,Kamau Mart,0787301967,25376555,Nairobi,General shop,2025-05-06,14,0.8,3760.0,0,3,0.5,0
DL-14454,Wanjiku Supplies,0765162921,34520902,Mombasa,General shop,2022-06-21,49,0.9,4820.0,2,3,0.82,0
DL-12328,Kiprop Enterprises,0745195094,34173859,Mombasa,Pharmacy,2024-06-10,25,1.3,,1,1,0.5,0
DL-11701,Achieng Duka,0731821080,33044219,Nairobi,General shop,2021-07-26,60,0.9,5610.0,2,0,0.09,0
DL-13508,Njeri Supplies,0737019664,34503782,Nairobi,General shop,2026-01-31,5,3.2,21050.0,2,3,0.38,0
DL-11102,Wairimu Enterprises,0764366057,14478625,Mombasa,General shop,2024-12-07,19,2.4,7970.0,2,0,0.31,0
DL-10596,Atieno Supplies,0764968537,13006049,Uasin Gishu,General shop,2023-11-13,32,0.2,3860.0,2,0,0.0,0
DL-13133,Wafula Supplies,0778632716,22085812,Nairobi,General shop,2024-10-08,21,2.1,18000.0,1,2,0.16,0
DL-14924,Wairimu Stores,0731307300,13991639,Mombasa,Pharmacy,2025-08-04,11,0.3,3960.0,1,0,0.0,0
DL-14888,Kiprop Stores,0775163062,19997040,Nakuru,Hardware,2025-04-06,15,2.4,6110.0,2,4,0.07,0
DL-11594,Atieno Enterprises,0768387349,26882665,Kiambu,General shop,2024-08-09,23,2.4,2250.0,2,5,0.69,1
DL-10492,Kiprop Traders,0733029402,36266324,Nakuru,Mini mart,2024-08-09,23,1.8,5120.0,1,3,0.33,0
DL-11795,Wafula Traders,0747362973,39012076,Nairobi,General shop,2024-01-12,30,1.8,5060.0,1,1,0.38,0
DL-12626,Chebet Stores,0741896917,37273202,Nairobi,Pharmacy,2024-03-12,28,1.1,2030.0,1,1,0.08,0
DL-10579,Omondi Stores,0735034960,31000254,Uasin Gishu,General shop,2023-01-17,42,1.1,4680.0,1,1,0.69,1
DL-11802,Auma Mini Mart,0784768722,24743849,Uasin Gishu,General shop,2024-05-11,26,3.0,5730.0,8,11,0.03,1
DL-12655,Mwangi Shop,0717766975,11030716,Nairobi,Mini mart,2021-11-23,56,1.4,14070.0,0,0,0.29,0
DL-10606,Atieno Mini Mart,0722311801,14606552,Machakos,General shop,2025-08-04,11,0.5,8300.0,1,0,0.2,0
DL-10839,Chebet Enterprises,0731953123,23432468,Kisumu,Electronics,2025-04-06,15,1.1,10320.0,2,1,0.0,0
DL-14303,Achieng Mini Mart,0760608846,25197257,Uasin Gishu,Agrovet,2025-08-04,11,1.6,2450.0,2,1,0.17,0
DL-10642,Kiprop Mini Mart,0724438290,33198058,Nairobi,Hardware,2024-02-11,29,0.8,6600.0,0,2,0.3,0
DL-14706,Nyambura Shop,0726862472,22857950,Nairobi,General shop,2024-05-11,26,1.0,3480.0,6,4,0.25,0
DL-14563,Njeri Duka,0710875636,37048200,Kiambu,Mini mart,2024-08-09,23,2.4,3820.0,2,1,0.52,0
DL-12468,Wanjiku Mini Mart,0772691795,11554447,Nairobi,General shop,2023-08-15,35,0.6,6030.0,0,0,0.43,0
DL-13200,Wairimu Enterprises,0731754447,11240325,Nairobi,General shop,2025-03-07,16,1.0,5900.0,1,3,0.42,1
DL-13926,Nyambura Stores,0776728221,22630207,Machakos,General shop,2026-01-31,5,0.4,9060.0,1,1,0.5,0
DL-11829,Barasa Traders,0731307064,33894352,Nairobi,General shop,2025-07-05,12,0.7,6770.0,0,0,0.0,0
DL-14311,Wafula Mini Mart,0755539543,38396456,Nairobi,Agrovet,2024-05-11,26,0.6,5580.0,0,0,0.43,0
DL-12721,Kiprop Mini Mart,0721019205,26748140,Nairobi,General shop,2026-04-01,3,0.7,1610.0,1,2,1.0,1
DL-13526,Barasa Mart,0758607746,16496697,Meru,Hardware,2025-06-05,13,0.2,8750.0,1,0,0.67,0
DL-12137,Atieno Supplies,0769196991,39032780,Nairobi,General shop,2025-07-05,12,0.7,4620.0,0,1,0.25,0
DL-14068,Mwangi Mart,0763171094,10129787,Mombasa,General shop,2025-06-05,13,1.2,3530.0,0,1,0.14,0
DL-14507,Kiprop Stores,0786026921,32648059,Mombasa,General shop,2025-11-02,8,2.6,4410.0,2,1,0.57,1
DL-11981,Wairimu Enterprises,0790060709,22287457,Uasin Gishu,General shop,2025-06-05,13,0.4,3170.0,1,1,0.2,0
DL-11436,Barasa Stores,0739130400,36381408,Nairobi,Mini mart,2025-01-06,18,2.2,7700.0,2,3,0.23,0
DL-13686,Nyambura Duka,0749561882,15398091,Nairobi,Pharmacy,2023-12-13,31,1.2,4140.0,2,6,0.47,1
DL-13134,Nyambura Supplies,0742820312,20317443,Nakuru,Pharmacy,2023-06-16,37,0.6,11720.0,1,1,0.29,0
DL-11178,Kiprop Mini Mart,0732621265,28743003,Nairobi,Mini mart,2026-03-02,4,1.2,4120.0,2,0,0.0,0
DL-13919,Otieno Stores,0755784373,36999264,Meru,General shop,2025-08-04,11,1.9,3400.0,4,6,0.24,1
DL-10397,Kamau Shop,0730421917,28039388,Machakos,General shop,2025-02-05,17,2.6,11750.0,2,3,0.23,0
DL-11542,Omondi Duka,0729523818,16106783,Mombasa,General shop,2023-06-16,37,1.2,9680.0,2,0,0.21,0
DL-12968,Auma Stores,0786636840,12412588,Nairobi,General shop,2026-04-01,3,0.7,9000.0,2,1,0.5,1
DL-13503,Achieng Mart,0741249965,35285050,Nakuru,General shop,2024-07-10,24,1.2,4670.0,3,1,0.67,0
DL-10450,Nyambura Stores,0782319075,30666083,Nairobi,Electronics,2025-09-03,10,1.2,5560.0,1,4,0.42,0
DL-10930,Kamau Traders,0744211415,11367234,Nakuru,Mini mart,2026-01-01,6,0.3,5710.0,0,0,0.5,0
DL-14033,Otieno Mini Mart,0744102337,12881410,Machakos,General shop,2023-04-17,39,1.7,,1,0,0.15,0
DL-11841,Kamau Shop,0762127722,38817580,Kisumu,Hardware,2024-06-10,25,0.8,7310.0,2,0,0.22,0
DL-14869,Omondi Stores,0791504095,18240912,Kiambu,Mini mart,2024-12-07,19,2.8,9080.0,2,5,0.61,1
DL-10394,Barasa Supplies,0779283974,22654834,Kiambu,Mini mart,2025-03-07,16,2.4,3790.0,6,1,0.14,1
DL-14691,Atieno Duka,0740955441,21765018,Kisumu,General shop,2021-11-23,56,2.8,15110.0,1,4,0.21,0
DL-13969,Kiprop Duka,0728983127,27884467,Kiambu,General shop,2025-04-06,15,0.1,3000.0,1,0,0.0,0
DL-14380,Kiprop Supplies,0794947213,17925353,Mombasa,Agrovet,2023-03-18,40,0.3,8480.0,1,0,0.0,0
